102/08-13-019-09W4/00,25,970
100/16-27-019-13W4/00,10,290
102/16-28-019-13W4/00,600,980
100/10-28-019-14W4/00,30,410
102/08-07-019-15W4/00,219,1149
103/06-22-019-15W4/00,925,1080.9
102/14-25-019-15W4/00,200,1100
102/02-27-019-15W4/00,25,820
102/02-28-019-15W4/00,25,823
100/12-01-019-16W4/00,24,235
100/14-02-019-16W4/00,100,1321
100/15-04-019-16W4/00,725,1120
100/03-05-019-16W4/00,825,1225
100/07-09-019-16W4/00,175,700
102/11-09-019-16W4/00,50,1025
100/16-09-019-16W4/00,100,700
102/04-16-019-16W4/00,100,700
100/13-24-019-16W4/00,291.2,1504.1
103/16-35-019-16W4/00,169,1164.7
100/12-26-019-17W4/00,10,200
102/06-32-019-17W4/00,975,1425
100/07-34-019-17W4/00,25,1290
100/06-01-019-18W4/00,25,950
100/03-05-019-20W4/00,239,1450
100/08-23-019-21W4/00,1200,1499
103/16-03-019-25W4/00,25,930
100/04-07-019-25W4/00,25,975
102/11-24-019-25W4/00,22,984
100/05-30-019-25W4/00,25,900
100/13-31-019-25W4/00,25,921
102/10-34-019-25W4/00,25,850
100/16-35-019-25W4/00,25,875
100/05-12-019-26W4/00,25,1025
100/04-25-019-26W4/00,25,920
100/04-35-019-26W4/00,25,975
102/06-01-019-27W4/00,100,1175
100/15-11-019-27W4/00,115,1153
100/08-21-019-27W4/00,122.8,1173.9
100/01-35-019-27W4/00,100,1200
100/05-05-019-02W5/00,10,595
100/08-06-019-02W5/00,2316.5,2380
102/11-07-019-02W5/00,1570,2433
100/03-17-019-02W5/00,200,1807.2
102/14-17-019-02W5/00,475,1577.6
102/16-19-019-02W5/00,0.3,1820
102/02-20-019-02W5/00,302.1,1409
100/02-29-019-02W5/00,335,1173
100/08-10-019-03W5/00,1,9999
100/09-26-019-03W5/00,10,2450
1W0/12-36-019-03W5/00,4,2080
100/14-36-020-01W4/00,389.5,1692
100/02-18-020-07W4/00,204.2,1018
100/13-01-020-08W4/00,600.1,1053.5
100/07-18-020-08W4/00,2,954.1
100/09-31-020-08W4/00,190.1,989.5
102/13-03-020-11W4/00,44,747.8
100/05-12-020-12W4/00,500,998.7
102/11-15-020-12W4/00,168.1,1144.8
100/02-24-020-12W4/00,10,927.6
100/10-01-020-13W4/00,25,350
100/14-01-020-13W4/00,50,250
100/11-05-020-13W4/00,175,1025
100/11-10-020-13W4/00,175,1050
100/08-13-020-13W4/00,25,275
100/04-35-020-13W4/00,325,1825
102/09-06-020-14W4/00,164.9,970
100/09-09-020-14W4/00,221,1066.4
102/08-17-020-14W4/00,215,1212.2
100/03-23-020-14W4/00,775,1150
102/08-03-020-15W4/00,200,1075
100/10-06-020-15W4/00,25,1100
102/16-36-020-15W4/00,50,350
100/03-02-020-16W4/00,200,1125
100/08-03-020-16W4/00,50,364
102/16-29-020-16W4/00,244.7,1160
100/01-08-020-17W4/00,56.9,601.3
100/01-22-020-17W4/00,25,1237.8
100/10-24-020-17W4/00,1100,1225
100/03-04-020-21W4/00,110,1437.5
100/06-06-020-25W4/00,25,875
100/14-07-020-25W4/00,25,915
100/12-08-020-25W4/00,25,800
100/15-16-020-25W4/00,20,857
102/10-17-020-25W4/00,25,875
102/11-18-020-25W4/00,25,923
100/01-19-020-25W4/00,25,8753
100/13-20-020-25W4/00,25,900
100/01-29-020-25W4/00,25,875
100/16-30-020-25W4/00,25,975
100/05-32-020-25W4/00,19,895
100/16-01-020-26W4/00,25,925
100/13-13-020-26W4/00,25,1000
100/01-15-020-26W4/00,50,1100
100/08-22-020-26W4/00,25,1025
