User-Format Well ID, Top Depth (m), Bottom Depth (m), Coresponding Top Depth (m), Coresponding FTOP, Coresponding Bottom Depth (m), Coresponding FBTM
100/15-20-016-11W4/00, 75, 659.9, 0, ABOVE Kmilk_rv, 617.8, K2ws_ss
100/13-34-016-11W4/00, 196, 1017.9, 0, ABOVE Kmilk_rv, 932, Kglauc_ss
102/05-35-016-11W4/00, 195.4, 1048.3, 0, ABOVE K2nd_ws, 678.5, Kbarons
102/07-04-016-12W4/00, 25, 675, 0, ABOVE K2nd_ws, 658.6, Kbarons
100/08-05-016-13W4/00, 650, 1000, 607, K2ws_ss, 996, Mpekisko
100/15-07-016-13W4/00, 825, 1000, 749, Kbi_ss, 901, Kmannvl
100/07-20-016-13W4/00, 675, 1050, 229.8, Kpakowki, 873.8, Kmannvl
100/03-22-016-13W4/00, 50, 1150, 0, ABOVE K2nd_ws, 965.1, Kmannvl
103/07-22-016-13W4/00, 250.2, 1550, 0, ABOVE K2ws_ss, 933.1, Kmannvl
102/05-35-016-13W4/00, 850, 1067.5, 613, K2nd_ws, 613, K2nd_ws
100/08-18-016-14W4/00, 725, 1075, 654.7, K2ws_ss, 1048.5, Ksunburst
100/14-33-016-14W4/00, 100, 975, 0, ABOVE Kpakowki, 881, Kmannvl
100/09-34-016-14W4/00, 225, 1025, 0, ABOVE K2nd_ws, 741.7, Kbow_isl
100/06-36-016-14W4/00, 775, 1000, 692, Kbarons, 971.5, Kglauc_ss
102/03-02-016-15W4/00, 251, 1087.5, 0, ABOVE Kmilk_rv, 1072.5, Mpekisko
102/09-02-016-15W4/00, 240.7, 1057, 0, ABOVE Kmilk_rv, 1048, Mpekisko
100/03-03-016-15W4/00, 226, 1074, 0, ABOVE Kmilk_rv, 1055.1, Mpekisko
102/08-23-016-15W4/00, 700, 1050, 660.1, K2nd_ws, 1044.8, Mpekisko
102/14-24-016-15W4/00, 202.5, 1041.5, 0, ABOVE Kpakowki, 1022, Kglauc_ss
102/15-24-016-15W4/00, 229, 1081, 0, ABOVE Kmilk_rv, 2837, BELOW Mturner_v_p
100/11-01-016-16W4/00, 25, 306, 0, ABOVE Kpakowki, 2756, Jnikanssn_p
100/16-10-016-16W4/00, 292, 1444, 0, ABOVE Kmed_hat, 778.9, Kbi_ss
100/14-11-016-16W4/00, 25, 350, 0, ABOVE Kcolorado, 370.3, K2nd_ws_p
100/02-13-016-16W4/00, 233, 1077.3, 0, ABOVE Kpakowki, 1070, Mpekisko
100/05-29-016-20W4/00, 200, 1150, 0, ABOVE Kmilk_rv, 2837, BELOW Mturner_v_p
100/10-05-016-22W4/00, 15, 1520, 0, ABOVE Kbelly_rv, 1451.4, Kmannvl
100/13-04-016-24W4/00, 1570, 1872, 1540.1, Kbi_ss, 1841.1, Mturner_v
100/01-13-016-25W4/00, 25, 1130, 0, ABOVE Kbelly_rv, 1086.3, Kpakowki
100/03-09-016-26W4/00, 1685, 2019.6, 1630.4, K2ws_ss, 1887.8, Kmannvl
100/01-15-016-26W4/00, 200, 2060.3, 0, ABOVE Khrssh_cy, 2026.9, Ksunburst
100/01-11-016-29W4/00, 10, 200, 0, ABOVE Kbelly_rv, 1235, Mturner_v_p
100/11-17-016-29W4/00, 2800, 2850, 2585.1, Kbi_ss, 2585.1, Kbi_ss
100/14-19-016-29W4/00, 443.4, 2950, 0, ABOVE Kbelly_rv, 2944, Mmt_head
100/16-19-016-29W4/00, 2650, 3050, 2561, Kbi_ss, 2955, Mbanff
100/13-20-016-29W4/00, 5, 459, 0, ABOVE Ksunburst, 2300, TRmontney_p
100/12-32-016-29W4/00, 451.5, 2878, 0, ABOVE Kbelly_rv, 2780, Mturner_v
100/08-20-017-03W4/00, 25, 480, 0, ABOVE Kcolorado, 453, Kmed_hat
100/03-04-017-07W4/00, 177.9, 1016, 0, ABOVE Kpakowki, 1015, Mpekisko
100/13-20-017-07W4/00, 180, 900, 0, ABOVE Kpakowki, 895, Kmannvl
100/01-14-017-08W4/00, 650, 780, 632.3, K2nd_ws, 755.2, Kbi_ss
100/01-28-017-08W4/00, 23, 689.9, 0, ABOVE Kmilk_rv, 657.5, K2nd_ws
100/14-01-017-09W4/00, 30, 987, 0, ABOVE Kbarons, 956.4, Kglauc_ss
100/01-02-017-09W4/00, 35, 962.8, 0, ABOVE K2nd_ws, 620.1, K2ws_ss
100/09-02-017-09W4/00, 183.5, 991.8, 0, ABOVE K2nd_ws, 949.9, Kglauc_ss
100/13-07-017-09W4/00, 25, 705, 0, ABOVE Kmilk_rv, 643, K2ws_ss
100/02-08-017-09W4/00, 25, 679.8, 0, ABOVE Kmilk_rv, 447.2, Kmed_hat
100/13-08-017-09W4/00, 25, 675, 0, ABOVE Kmilk_rv, 630, K2ws_ss
100/15-13-017-09W4/00, 25, 1006.5, 0, ABOVE Kpakowki, 993.5, Jrierdon
100/11-18-017-09W4/00, 25, 694.4, 0, ABOVE Kmilk_rv, 637.9, K2ws_ss
100/04-19-017-09W4/00, 25, 692.3, 0, ABOVE Kmilk_rv, 642.9, K2ws_ss
100/04-20-017-09W4/00, 40, 684.9, 0, ABOVE Kmilk_rv, 639.4, K2ws_ss
100/07-25-017-09W4/00, 15, 998, 0, ABOVE Kmilk_rv, 969.5, Kglauc_ss
100/15-25-017-09W4/00, 200, 1015, 0, ABOVE Kglauc_ss_p, 2159, Miss_sys_p
102/08-31-017-09W4/00, 20, 339, 0, ABOVE Kmilk_rv, 329.9, Kmilk_rv
100/01-36-017-09W4/00, 10, 1028, 0, ABOVE Kmilk_rv, 781.1, Kbi_ss
102/07-36-017-09W4/00, 150, 980, 0, ABOVE Kglauc_ss_p, 1052, Mpekisko_p
100/02-36-017-10W4/00, 25, 735, 0, ABOVE Kmilk_rv, 684.1, K2ws_ss
102/14-01-017-11W4/00, 367, 1651.4, 0, ABOVE K2nd_ws, 1637.9, Delk_pt
100/13-12-017-11W4/00, 203.9, 1009, 0, ABOVE Kmilk_rv, 976.6, Mpekisko
100/04-32-017-11W4/00, 25, 675, 0, ABOVE Kmilk_rv, 630, K2ws_ss
102/11-32-017-11W4/00, 75, 672, 0, ABOVE Kpakowki, 297, Kmilk_rv
100/13-32-017-11W4/00, 25, 675, 0, ABOVE Kmilk_rv, 630.5, K2ws_ss
102/04-27-017-12W4/00, 175, 975, 0, ABOVE Kpakowki, 970.1, Kbantry
103/16-28-017-12W4/00, 177.8, 996, 0, ABOVE Kpakowki, 990, Mpekisko
104/09-36-017-12W4/00, 189.4, 1026.6, 0, ABOVE Kpakowki, 925.9, Kglauc_ss
103/06-04-017-13W4/00, 25, 730, 0, ABOVE Kmilk_rv, 705.6, Kbfs
100/04-25-017-13W4/00, 30, 660, 0, ABOVE Kbarons, 830, Kbow_isl_p
102/16-35-017-13W4/00, 25, 1004.1, 0, ABOVE Kmilk_rv, 994.7, Mpekisko
100/11-03-017-14W4/00, 75, 1025, 0, ABOVE Kbow_isl, 890.7, Kmannvl
100/02-04-017-15W4/00, 212.4, 1077, 0, ABOVE Kpakowki, 1057, Mpekisko
100/10-07-017-15W4/00, 175, 1050, 0, ABOVE Kpakowki, 1046.4, Ksunburst
100/02-09-017-15W4/00, 680, 1000, 680, K2nd_ws, 932, Kmannvl
100/08-28-017-15W4/00, 900, 1020, 895.5, Kjoli_fou, 1006.1, Kglauc_ss
100/10-20-017-16W4/00, 204.6, 1009.5, 0, ABOVE Kbsbrv_ss, 945.5, Kmannvl
100/07-21-017-16W4/00, 230, 1109, 0, ABOVE Kpakowki, 357, Kmilk_rv
100/15-21-017-16W4/00, 217, 1116, 0, ABOVE Kbsbrv_ss, 1098.6, Mpekisko
100/09-26-017-16W4/00, 181.3, 1111.5, 0, ABOVE Kpakowki, 1097, Mpekisko
100/05-27-017-16W4/00, 224.4, 1115, 0, ABOVE Kpakowki, 1083, Mpekisko
100/09-33-017-16W4/00, 221, 1123.5, 0, ABOVE Kpakowki, 1116.5, Mlivngstn
100/06-36-017-16W4/00, 233, 1112, 0, ABOVE Kpakowki, 1100, Mpekisko
100/04-23-017-18W4/00, 229.2, 1200.2, 0, ABOVE Kpakowki, 1178.1, Ksunburst
100/06-13-017-21W4/00, 250, 1417, 0, ABOVE Kbelly_rv, 1262.1, Kmannvl
100/01-23-017-21W4/00, 258.5, 1439, 0, ABOVE K2ws_ss, 1031.3, K2ws_ss
102/03-22-017-24W4/00, 25, 950, 0, ABOVE Kpakowki, 908.9, Kmilk_rv
100/13-06-017-29W4/00, 419, 2786.3, 0, ABOVE Kpakowki, 2784, Mlivngstn
100/01-08-017-29W4/00, 2493, 2789, 2467.6, Kmannvl, 2750.8, Mturner_v
100/08-08-017-29W4/00, 4.8, 120, 0, ABOVE Kcutbank, 240, Kmcmurray_p
100/03-11-017-29W4/00, 1000, 3105, 0, ABOVE Kbi_ss, 2288.4, Kbi_ss
100/12-22-017-29W4/00, 375, 2625, 0, ABOVE Kbelly_rv, 2837, BELOW Mturner_v_p
100/11-27-017-29W4/00, 392.4, 2670, 0, ABOVE Kcutbank, 2560.5, Kcutbank
102/08-07-018-04W4/00, 317, 1330, 0, ABOVE Kcolorado, 1234.6, Dcairn
100/13-06-018-08W4/00, 650, 1019, 0, ABOVE Kbsl_colo, 903.2, Kmannvl
100/13-07-018-08W4/00, 25, 1040, 0, ABOVE K2nd_ws, 655.5, K2ws_ss
105/12-14-018-08W4/00, 5.8, 1034.8, 0, ABOVE Kbsbrv_ss, 1005.3, Ksunburst
102/11-18-018-08W4/00, 25, 997, 0, ABOVE Kmilk_rv, 892.2, Kmannvl
102/14-19-018-08W4/00, 25, 1010.4, 0, ABOVE Kpakowki, 992.2, Jrierdon
100/03-30-018-08W4/00, 35, 1009.7, 0, ABOVE Kglauc_ss_p, 1240.4, preCamb_p
100/11-30-018-08W4/00, 25, 1009.5, 0, ABOVE Kglauc_ss_p, 401, Dgrn_wash_p
100/04-04-018-09W4/00, 50, 689.8, 0, ABOVE Kmilk_rv, 320.5, Kmilk_rv
100/13-04-018-09W4/00, 25, 681, 0, ABOVE Kmilk_rv, 632.1, K2ws_ss
102/09-14-018-09W4/00, 9, 787, 0, ABOVE Kpakowki, 737.2, Kbi_ss
100/13-15-018-09W4/00, 25, 875, 0, ABOVE Kmilk_rv, 857.5, Kmannvl
102/16-15-018-09W4/00, 50, 875, 0, ABOVE Kmilk_rv, 858, Kmannvl
100/01-22-018-09W4/00, 25, 987.5, 0, ABOVE Kpakowki, 974.3, Ksunburst
100/05-23-018-09W4/00, 25, 995, 0, ABOVE Kpakowki, 986, Mpekisko
102/06-23-018-09W4/00, 25, 862, 0, ABOVE K2nd_ws, 635.7, K2ws_ss
100/15-24-018-09W4/00, 185.8, 911, 0, ABOVE Kpakowki, 887, Kmannvl
102/08-27-018-09W4/00, 20, 890, 0, ABOVE Kpakowki, 872.3, Kmannvl
100/16-02-018-10W4/00, 50, 875, 0, ABOVE Kpakowki, 771, Kbi_ss
100/08-03-018-10W4/00, 50, 925, 0, ABOVE Kforemost, 909.1, Kmannvl
100/02-07-018-10W4/00, 25, 841, 0, ABOVE Kpakowki, 827, Kbsl_colo
100/08-11-018-10W4/00, 50, 875, 0, ABOVE Kpakowki, 861, Kmannvl
100/08-12-018-10W4/00, 50, 875, 0, ABOVE Kpakowki, 864.1, Kmannvl
100/08-13-018-10W4/00, 25, 859, 0, ABOVE Kpakowki, 851, Kmannvl
100/14-28-018-10W4/00, 25, 842, 0, ABOVE Kpakowki, 839, Kbsl_colo
100/02-34-018-10W4/00, 25, 875, 0, ABOVE Kpakowki, 850.5, Kbsl_colo
100/06-36-018-10W4/00, 25, 882, 0, ABOVE Kpakowki, 868, Kmannvl
100/16-36-018-10W4/00, 25, 870, 0, ABOVE Kpakowki, 856, Kbsl_colo
100/07-01-018-11W4/00, 183, 899, 0, ABOVE Kpakowki, 853, Kmannvl
100/11-03-018-11W4/00, 206.2, 1014, 0, ABOVE Kpakowki, 981.8, Mpekisko
102/16-07-018-11W4/00, 25, 703.9, 0, ABOVE Kmilk_rv, 697.2, Kbfs
100/04-08-018-11W4/00, 100, 850, 0, ABOVE Kpakowki, 826.5, K2ws_ss
100/02-09-018-11W4/00, 25, 714.9, 0, ABOVE Kpakowki, 636.6, K2nd_ws
103/15-09-018-11W4/00, 191.2, 1022.8, 0, ABOVE Kmilk_rv, 1003.9, Kostracod
100/01-10-018-11W4/00, 184, 1020, 0, ABOVE Kcolorado, 897.6, Kmannvl
100/02-10-018-11W4/00, 175, 1025, 0, ABOVE K2nd_ws, 629.7, K2ws_ss
102/05-12-018-11W4/00, 30, 697.2, 0, ABOVE Kmilk_rv, 692.9, Kbfs
100/12-12-018-11W4/00, 100, 875, 0, ABOVE Kpakowki, 820.3, K2ws_ss
100/09-13-018-11W4/00, 25, 690.4, 0, ABOVE Kmilk_rv, 687.8, Kbfs
100/15-14-018-11W4/00, 189.5, 1013, 0, ABOVE Kpakowki, 1002.5, Mpekisko
102/16-15-018-11W4/00, 25, 709.9, 0, ABOVE Kpakowki, 637.1, K2ws_ss
100/12-16-018-11W4/00, 25, 710, 0, ABOVE Kmilk_rv, 706.9, Kbfs
102/12-16-018-11W4/00, 25, 722, 0, ABOVE Kmilk_rv, 707.9, Kbfs
100/14-16-018-11W4/00, 216.9, 1025.5, 0, ABOVE Kpakowki, 995.5, Mpekisko
100/15-17-018-11W4/00, 25, 717.9, 0, ABOVE Kmilk_rv, 712.4, Kbfs
100/14-18-018-11W4/00, 202, 993.5, 0, ABOVE Kmilk_rv, 983.5, Mpekisko
100/15-18-018-11W4/00, 25, 786.9, 0, ABOVE Kmilk_rv, 775.6, Kbfs
100/09-19-018-11W4/00, 700, 975, 634.8, K2ws_ss, 937, Kglauc_ss
102/10-22-018-11W4/00, 197.9, 1000, 0, ABOVE Kmilk_rv, 976.6, Ksunburst
103/15-23-018-11W4/00, 25, 704.9, 0, ABOVE Kmilk_rv, 699.3, Kbfs
102/06-05-018-12W4/00, 325, 1750, 0, ABOVE Kcolorado, 1750, Delk_pt
100/03-06-018-12W4/00, 150, 1000, 0, ABOVE Kpakowki, 997, Mpekisko
100/05-13-018-12W4/00, 25, 716.4, 0, ABOVE Kmilk_rv, 701, Kbfs
100/10-14-018-12W4/00, 25, 875, 0, ABOVE Kpakowki, 847.6, K2ws_ss
102/10-23-018-12W4/00, 25, 717.1, 0, ABOVE Kmilk_rv, 712.9, Kbfs
100/07-10-018-13W4/00, 302.9, 1823.3, 0, ABOVE Kmilk_rv, 1781, Cfinnegan
103/01-13-018-13W4/00, 190, 1020, 0, ABOVE Mpekisko_p, 249, Kmcmurray_p
102/07-13-018-13W4/00, 175, 1000, 0, ABOVE Kpakowki, 990, Jsawtooth
102/04-33-018-13W4/00, 925, 1800, 764.3, Kbow_isl, 1604, Dbvrhl_lk
102/06-03-018-14W4/00, 50, 199, 0, ABOVE Kbelly_rv_p, 2402, TRmontney_p
102/06-07-018-14W4/00, 255.2, 1184.3, 0, ABOVE Kpakowki, 1169.5, Ksunburst
100/12-28-018-14W4/00, 50, 929, 0, ABOVE Kpakowki, 889, K2nd_ws
100/02-32-018-14W4/00, 25, 825, 0, ABOVE Kmilk_rv, 779, K2nd_ws
100/10-33-018-14W4/00, 25, 896.9, 0, ABOVE Kpakowki, 887.4, Kmannvl
100/02-03-018-15W4/00, 180.8, 1068, 0, ABOVE Kpakowki, 1057, Mpekisko
102/08-03-018-15W4/00, 775, 1050, 762.9, Kbfs, 1043.9, Ksunburst
100/01-07-018-15W4/00, 235.1, 1114.8, 0, ABOVE Kpakowki, 973.9, Kmannvl
100/05-13-018-15W4/00, 242, 1164, 0, ABOVE Kpakowki, 1157.2, Kostracod
100/14-13-018-15W4/00, 25, 314, 0, ABOVE Kmilk_rv, 2604, Kbelly_rv_p
100/01-14-018-15W4/00, 20, 1479, 0, ABOVE Kmilk_rv, 1473, Dgrotto
100/12-27-018-15W4/00, 25, 463, 0, ABOVE Kmilk_rv, 2963, Jfernie_p
100/09-30-018-15W4/00, 25, 822.5, 0, ABOVE K2ws_ss, 781.8, Kbarons
102/10-30-018-15W4/00, 25, 794, 0, ABOVE Kbelly_rv, 370.4, Kmilk_rv
104/16-30-018-15W4/00, 25, 799.8, 0, ABOVE Kmilk_rv, 798.7, Kbfs
105/16-30-018-15W4/00, 25, 803.6, 0, ABOVE Kbelly_rv, 372.1, Kmilk_rv
102/02-22-018-16W4/00, 25, 843, 0, ABOVE Kpakowki, 733.6, K2ws_ss
100/15-34-018-16W4/00, 800, 1180, 0, ABOVE Kbi_ss, 1174.6, Ksunburst
100/07-05-018-17W4/00, 825, 1150, 761.3, K2nd_ws, 1124.9, Kostracod
100/12-13-018-17W4/00, 332, 1956.7, 0, ABOVE Kmilk_rv, 1945.8, Cfinnegan
102/08-17-018-18W4/00, 25, 944.5, 0, ABOVE Kbelly_rv, 471.1, Kmilk_rv
100/11-24-018-18W4/00, 50, 880.7, 0, ABOVE Kmed_hat, 870.3, Kbow_isl
100/08-21-018-23W4/00, 75, 858, 0, ABOVE Kbelly_rv, 811.9, Kpakowki
100/01-22-018-23W4/00, 75, 827.2, 0, ABOVE Kbelly_rv, 800.8, Kmilk_rv
100/01-25-018-24W4/00, 73.2, 951, 0, ABOVE Kbelly_rv, 909.6, Kmilk_rv
100/07-34-018-24W4/00, 25, 927, 0, ABOVE Kbsbrv_ss, 888.7, Kbsbrv_ss
100/10-10-018-25W4/00, 25, 850, 0, ABOVE Kbearpaw, 718.8, Kforemost
100/11-21-018-25W4/00, 25, 850, 0, ABOVE Kbelly_rv, 582.8, Kbelly_rv
100/07-25-018-25W4/00, 72.1, 976, 0, ABOVE Kbattle, 919.7, Kpakowki
100/06-33-018-25W4/00, 25, 900, 0, ABOVE Kbearpaw, 898.2, Kbsbrv_ss
102/08-34-018-25W4/00, 25, 928, 0, ABOVE Kbattle, 919.3, Kpakowki
100/04-22-018-26W4/00, 25, 1050, 0, ABOVE Kbearpaw, 740, Kbelly_rv
100/04-28-018-26W4/00, 25, 1075, 0, ABOVE Kbattle, 1070, Kpakowki
100/11-29-018-26W4/00, 25, 1100, 0, ABOVE Kbsbrv_ss, 1086, Kbsbrv_ss
100/08-32-018-26W4/00, 125, 1100, 0, ABOVE Kbsbrv_ss, 1039.8, Kbsbrv_ss
100/16-32-018-26W4/00, 25, 1110, 0, ABOVE Kbearpaw, 1089, Kpakowki
100/09-17-018-27W4/00, 101.1, 837.4, 0, ABOVE Kbelly_rv, 293, Dwabamun_p
100/06-03-018-29W4/00, 350, 2550, 0, ABOVE Kpakowki, 2516.6, Mturner_v
100/03-09-018-29W4/00, 2350, 2589, 0, ABOVE Kcutbank, 2557.6, Kcutbank
100/16-15-018-29W4/00, 238.6, 2594, 0, ABOVE Kbearpaw, 2488, Kmannvl
100/10-21-018-29W4/00, 246.4, 2577, 0, ABOVE Kcutbank, 2556.2, Kcutbank
100/02-29-018-29W4/00, 314.4, 2640, 0, ABOVE Kbearpaw, 2622.8, Kcutbank
102/10-16-018-02W5/00, 375.8, 1943.3, 0, ABOVE Klea_park, 1923, Jfernie
102/07-20-018-02W5/00, 10, 2436, 0, ABOVE Kcardium, 2260.5, Mrundle
100/09-21-018-02W5/00, 25, 1613, 0, ABOVE Klea_park, 1600, Jfernie
102/09-21-018-02W5/00, 158, 1047, 0, ABOVE Klea_park, 954.1, Kbfs
100/13-27-018-02W5/00, 1260, 1440, 982.3, Kmannvl, 1414, Jfernie
100/07-28-018-02W5/00, 25, 1510, 0, ABOVE Kalberta, 1475.2, Jfernie
102/08-28-018-02W5/00, 329, 1533, 0, ABOVE Kcardium, 1525.4, Jfernie
103/12-28-018-02W5/00, 1270, 1894, 1258.8, Kcard_ss, 1844, Khome
103/14-28-018-02W5/00, 90, 1765, 0, ABOVE Kcardium, 1738, Jkootenay
100/13-34-018-02W5/00, 356.5, 2288, 0, ABOVE Kbelly_rv, 2102.6, Kmilk_rv
100/04-31-019-07W4/00, 725, 1025, 688, K2nd_ws, 1007.2, Kostracod
100/07-31-019-07W4/00, 17.5, 215.5, 0, ABOVE Kmilk_rv, 740, Kbluesky_p
100/01-07-019-08W4/00, 725, 1020, 708.1, Kbarons, 970.8, Kglauc_ss
100/01-10-019-08W4/00, 183, 990.5, 0, ABOVE K2nd_ws, 975.3, Jrierdon
102/14-19-019-08W4/00, 25, 982, 0, ABOVE Kglauc_ss, 1029, Kmannvl_p
103/16-22-019-08W4/00, 25, 990, 0, ABOVE K2nd_ws, 736.5, Kbow_isl
103/04-27-019-08W4/00, 25, 850, 0, ABOVE Kpakowki, 771.5, Kbi_ss
105/07-27-019-08W4/00, 25, 835, 0, ABOVE Kbsbrv_ss, 757.4, Kbi_ss
100/15-28-019-08W4/00, 30, 898, 0, ABOVE Kpakowki, 767.2, Kbi_ss
100/01-33-019-08W4/00, 10, 891, 0, ABOVE Kpakowki, 879.9, Kmannvl
102/01-33-019-08W4/00, 10, 842, 0, ABOVE Kbsbrv_ss, 758.1, Kbow_isl
107/16-33-019-08W4/00, 750, 850, 744.6, Kbow_isl, 758.7, Kbi_ss
102/07-34-019-08W4/00, 10, 825, 0, ABOVE Kbsbrv_ss, 750.5, Kbi_ss
117/11-34-019-08W4/00, 150, 989, 0, ABOVE K2nd_ws, 752.8, Kbi_ss
102/12-34-019-08W4/00, 550, 604, 0, ABOVE Kbow_isl_p, 1120, Miss_sys_p
102/08-13-019-09W4/00, 25, 970, 0, ABOVE Kpakowki, 966.9, Kostracod
100/16-27-019-13W4/00, 10, 290, 0, ABOVE Kbsbrv_ss, 275.5, Kpakowki
102/16-28-019-13W4/00, 600, 980, 448.9, Kmed_hat, 975, Kglauc_ss
100/10-28-019-14W4/00, 30, 410, 0, ABOVE Kpakowki, 347.8, Kmilk_rv
102/08-07-019-15W4/00, 219, 1149, 0, ABOVE Kmannvl_L_p, 1395, Dcook_lk_p
103/06-22-019-15W4/00, 925, 1080.9, 839.4, Kbi_ss, 1077.2, Mpekisko
102/14-25-019-15W4/00, 200, 1100, 0, ABOVE K2ws_ss, 822.4, Kbow_isl
102/02-27-019-15W4/00, 25, 820, 0, ABOVE Kpakowki, 364.8, Kmilk_rv
102/02-28-019-15W4/00, 25, 823, 0, ABOVE Kmilk_rv, 794.5, Kbfs
100/12-01-019-16W4/00, 24, 235, 0, ABOVE Kmilk_rv, 3385, Kblskblhd_p
100/14-02-019-16W4/00, 100, 1321, 0, ABOVE Kmilk_rv, 1309, Kostracod
100/15-04-019-16W4/00, 725, 1120, 486.5, Kcolorado, 1115, Mpekisko
100/03-05-019-16W4/00, 825, 1225, 770, K2nd_ws, 1069.5, Kmannvl
100/07-09-019-16W4/00, 175, 700, 0, ABOVE Kpakowki, 511.6, Kmed_hat
102/11-09-019-16W4/00, 50, 1025, 0, ABOVE Kpakowki, 984, Kmannvl
100/16-09-019-16W4/00, 100, 700, 0, ABOVE Kpakowki, 516, Kmed_hat
102/04-16-019-16W4/00, 100, 700, 0, ABOVE Kpakowki, 478.5, Kcolorado
100/13-24-019-16W4/00, 291.2, 1504.1, 0, ABOVE Kpakowki, 1421.4, Dleduc
103/16-35-019-16W4/00, 169, 1164.7, 0, ABOVE Kpakowki, 1111, Mpekisko
100/12-26-019-17W4/00, 10, 200, 0, ABOVE Kcolorado, 1245, Kbsl_colo_p
102/06-32-019-17W4/00, 975, 1425, 510.7, Kpakowki, 1293.3, Kmannvl
100/07-34-019-17W4/00, 25, 1290, 0, ABOVE Kglauc_ss, 1277, Kellrslie
100/06-01-019-18W4/00, 25, 950, 0, ABOVE Kbelly_rv, 859.2, K2ws_ss
100/03-05-019-20W4/00, 239, 1450, 0, ABOVE Kbarons, 1109.3, Kbarons
100/08-23-019-21W4/00, 1200, 1499, 1180, Kbfs, 1462.5, Mpekisko
103/16-03-019-25W4/00, 25, 930, 0, ABOVE Kbearpaw, 924.6, Kpakowki
100/04-07-019-25W4/00, 25, 975, 0, ABOVE Kbelly_rv, 647.3, Kbelly_rv
102/11-24-019-25W4/00, 22, 984, 0, ABOVE Kbearpaw, 978.1, Kpakowki
100/05-30-019-25W4/00, 25, 900, 0, ABOVE Kbelly_rv, 844.2, Kpakowki
100/13-31-019-25W4/00, 25, 921, 0, ABOVE Kbelly_rv, 2837, BELOW Mturner_v_p
102/10-34-019-25W4/00, 25, 850, 0, ABOVE Kbelly_rv, 537, Kbelly_rv
100/16-35-019-25W4/00, 25, 875, 0, ABOVE Kbelly_rv, 875, Kpakowki
100/05-12-019-26W4/00, 25, 1025, 0, ABOVE Kbattle, 1021.4, Kpakowki
100/04-25-019-26W4/00, 25, 920, 0, ABOVE Kbelly_rv, 654.3, Kbelly_rv
100/04-35-019-26W4/00, 25, 975, 0, ABOVE Kbelly_rv, 710.8, Kbelly_rv
102/06-01-019-27W4/00, 100, 1175, 0, ABOVE Kbelly_rv, 1165.6, Kmilk_rv
100/15-11-019-27W4/00, 115, 1153, 0, ABOVE Kbsbrv_ss, 1146.4, Kpakowki
100/08-21-019-27W4/00, 122.8, 1173.9, 0, ABOVE Kbelly_rv, 1167.2, Kpakowki
100/01-35-019-27W4/00, 100, 1200, 0, ABOVE Kbsbrv_ss, 276, Kbsbrv_ss
100/05-05-019-02W5/00, 10, 595, 0, ABOVE Klea_park, 923, Kdoe_ck_p
100/08-06-019-02W5/00, 2316.5, 2380, 2307.4, Mrundle, 2307.4, Mrundle
102/11-07-019-02W5/00, 1570, 2433, 1526.9, Kcardium, 2331.3, Mturner_v
100/03-17-019-02W5/00, 200, 1807.2, 0, ABOVE Kcardium, 1778.5, Jfernie
102/14-17-019-02W5/00, 475, 1577.6, 0, ABOVE Kcardium, 1545.6, Jfernie
102/16-19-019-02W5/00, 0.3, 1820, 0, ABOVE Kblairmor, 1792.2, Jfernie
102/02-20-019-02W5/00, 302.1, 1409, 0, ABOVE Kcard_ss, 1401.7, Jfernie
100/02-29-019-02W5/00, 335, 1173, 0, ABOVE Kblairmor, 859, Kblairmor
100/08-10-019-03W5/00, 1, 9999, 0, ABOVE Khome, 2837, BELOW Mturner_v_p
100/09-26-019-03W5/00, 10, 2450, 0, ABOVE Khighwood, 2423.2, Jblmnt_zn
1W0/12-36-019-03W5/00, 4, 2080, 0, ABOVE Klea_park, 2048.5, Mturner_v
100/14-36-020-01W4/00, 389.5, 1692, 0, ABOVE Kcolorado, 1690, Dwnpgosis
100/02-18-020-07W4/00, 204.2, 1018, 0, ABOVE Kpakowki, 1009, Mbanff
100/13-01-020-08W4/00, 600.1, 1053.5, 300.1, Kpakowki, 1000.8, Ksunburst
100/07-18-020-08W4/00, 2, 954.1, 0, ABOVE Kpakowki, 938.4, Kglauc_ss
100/09-31-020-08W4/00, 190.1, 989.5, 0, ABOVE Kpakowki, 929.1, Kglauc_ss
102/13-03-020-11W4/00, 44, 747.8, 0, ABOVE Kpakowki, 739.5, Kbfs
100/05-12-020-12W4/00, 500, 998.7, 451.3, Kmed_hat, 998.3, Mpekisko
102/11-15-020-12W4/00, 168.1, 1144.8, 0, ABOVE Kpakowki, 1141.2, Mpekisko
100/02-24-020-12W4/00, 10, 927.6, 0, ABOVE Kpakowki, 861, Kmannvl
100/10-01-020-13W4/00, 25, 350, 0, ABOVE Kbsbrv_ss, 316.9, Kbsbrv_ss
100/14-01-020-13W4/00, 50, 250, 0, ABOVE Kmilk_rv, 1008, Kmannvl_p
100/11-05-020-13W4/00, 175, 1025, 0, ABOVE Kbsbrv_ss, 707, Kbarons
100/11-10-020-13W4/00, 175, 1050, 0, ABOVE Kpakowki, 1036.3, Mpekisko
100/08-13-020-13W4/00, 25, 275, 0, ABOVE Kmilk_rv, 884, Kbsl_colo_p
100/04-35-020-13W4/00, 325, 1825, 0, ABOVE Kcolorado, 1719.6, Cdeadwood
